precision,recall,f1,time
0.031491108977118445,0.917953667953668,0.060893228749799896,13.781971768999938
0.9695121951219512,0.9208494208494209,0.9445544554455445,13.870208452999577
0.9663265306122449,0.9140926640926641,0.9394841269841271,14.298117096999704
0.9683995922528033,0.916988416988417,0.9419930589985127,14.249542495000242
0.9674465920651069,0.917953667953668,0.9420505200594353,14.18434897499992
0.9693564862104188,0.916023166023166,0.9419354838709677,14.129791978999492
0.03144258167119475,0.916023166023166,0.06079825741559357,14.239032970000153
0.9674134419551935,0.916988416988417,0.9415262636273539,14.233670484999493
0.9675456389452333,0.9208494208494209,0.943620178041543,14.068302559000585
0.9722507708119219,0.9131274131274131,0.9417620706819313,14.18737540300026
