precision,recall,f1,time
0.9674465920651069,0.917953667953668,0.9420505200594353,25.42151941300017
0.9695121951219512,0.9208494208494209,0.9445544554455445,25.343417279000278
0.9663265306122449,0.9140926640926641,0.9394841269841271,25.770950858000106
0.9683995922528033,0.916988416988417,0.9419930589985127,25.72422405600082
0.9674465920651069,0.917953667953668,0.9420505200594353,25.519265767000434
0.9693564862104188,0.916023166023166,0.9419354838709677,25.513374999000007
0.9723360655737705,0.916023166023166,0.9433399602385685,25.462113906999548
0.9674134419551935,0.916988416988417,0.9415262636273539,25.211664170000404
0.9675456389452333,0.9208494208494209,0.943620178041543,24.83703898800013
0.9722507708119219,0.9131274131274131,0.9417620706819313,24.90098685400062
