precision,recall,f1,time
0.9675785207700102,0.9218146718146718,0.944142362827484,15.530945172999964
0.9675785207700102,0.9218146718146718,0.944142362827484,15.061641852999855
0.9675785207700102,0.9218146718146718,0.944142362827484,16.676376452000113
0.9675785207700102,0.9218146718146718,0.944142362827484,15.902411733000008
0.9685598377281948,0.9218146718146718,0.9446092977250247,15.660339351000403
0.9685598377281948,0.9218146718146718,0.9446092977250247,15.358498173000044
0.9675785207700102,0.9218146718146718,0.944142362827484,14.758022947999962
0.9675785207700102,0.9218146718146718,0.944142362827484,15.471884061999845
0.9675785207700102,0.9218146718146718,0.944142362827484,15.582214994999958
0.9675785207700102,0.9218146718146718,0.944142362827484,15.942870856999434
