precision,recall,f1,time
0.0013867150657415103,0.7876447876447876,0.002768555855444742,7.984667577999517
0.0017008853215749768,0.7625482625482626,0.0033941997851772293,7.730981637999776
0.001456732351507718,0.7818532818532818,0.002908046492842077,7.792122741000185
0.0019574472307951852,0.7615830115830116,0.003904858059151919,7.752138498000477
0.001599587411206782,0.7664092664092664,0.0031925116703590975,7.749886487000367
0.0014948782921419292,0.8040540540540541,0.0029842084145362837,7.695395330000338
0.0016120744375371532,0.7722007722007722,0.003217432046829723,7.708756884000195
0.0018030164164529287,0.7538610038610039,0.0035974288287167863,7.762552672000311
0.001993071467268399,0.7741312741312741,0.003975906600897306,7.759497913999894
0.0012441306982337952,0.7818532818532818,0.002484308219839808,8.089998501000082
