precision,recall,f1,time
0.967479674796748,0.918918918918919,0.9425742574257426,7.243279359999178
0.9675126903553299,0.9198841698841699,0.9430974764967838,7.31044227899929
0.9685279187817258,0.9208494208494209,0.9440870856011875,7.034679976999541
0.9685598377281948,0.9218146718146718,0.9446092977250247,7.280795370000305
0.9664634146341463,0.917953667953668,0.9415841584158415,7.586755791000542
0.9674465920651069,0.917953667953668,0.9420505200594353,7.352863854000134
0.9675456389452333,0.9208494208494209,0.943620178041543,7.284601994999321
0.9684317718940937,0.917953667953668,0.9425173439048563,7.410249489999842
0.9675785207700102,0.9218146718146718,0.944142362827484,7.3901079570005095
0.9684317718940937,0.917953667953668,0.9425173439048563,7.210461007999584
