precision,recall,f1,time
0.0012755141291269576,0.8001930501930502,0.0025469683702782,8.149155646000509
0.0015437871586530885,0.7847490347490348,0.003081512253085776,7.949365051001223
0.0014014167048871224,0.7963320463320464,0.002797909537649688,7.958539475999714
0.0019522021337444978,0.7577220077220077,0.0038943707738635634,7.963737805999699
0.0016504380319030882,0.7895752895752896,0.003293990681791641,7.932954478999818
0.001494918604717341,0.7606177606177607,0.002983972508070548,7.824556342999131
0.0013243195723464008,0.7924710424710425,0.002644220317338646,7.908923732999028
0.0015979662248047938,0.7644787644787645,0.003189266025860437,8.420358137998846
0.0018150077588117933,0.7586872586872587,0.0036213521557642158,8.215994329999376
0.0013303847968908296,0.7972972972972973,0.0026563371811631604,8.104127087000961
