precision,recall,f1,time
0.9737945492662474,0.8967181467181468,0.9336683417085427,17.553052400000524
0.9693446088794926,0.8851351351351351,0.9253279515640767,17.209736568000153
0.9716684155299056,0.8938223938223938,0.9311211664152842,17.75508679700033
0.9688172043010753,0.8696911196911197,0.9165818921668363,17.624489510004423
0.9723404255319149,0.8822393822393823,0.9251012145748988,17.442567752001196
0.9686192468619247,0.8938223938223938,0.929718875502008,17.744410105999123
0.9726603575184016,0.8928571428571429,0.9310518369401106,17.284288907005248
0.9739039665970772,0.9005791505791506,0.9358074222668004,17.336579298000288
0.975,0.9034749034749034,0.9378757515030058,17.125172950998603
0.9695057833859095,0.88996138996139,0.9280322093608454,17.244204655999056
