precision,recall,f1,time
0.9674711437565582,0.88996138996139,0.9270990447461035,12.535434655000017
0.96875,0.8976833976833977,0.9318637274549099,12.470663213999956
0.966839378238342,0.9005791505791506,0.9325337331334332,12.465432040999985
0.96794208893485,0.9034749034749034,0.9345981028457314,12.481729120000068
0.966839378238342,0.9005791505791506,0.9325337331334332,12.38146241000004
0.9686520376175548,0.8947876447876448,0.9302558956347217,12.464278543000091
0.9727463312368972,0.8957528957528957,0.9326633165829145,12.539574083999923
0.9678756476683937,0.9015444015444015,0.9335332333833083,12.55328019500007
0.9680741503604532,0.9073359073359073,0.9367214748380667,12.61715944599996
0.9716386554621849,0.8928571428571429,0.9305835010060363,12.360858351999923
