precision,recall,f1,time
0.9685598377281948,0.9218146718146718,0.9446092977250247,17.062760075998085
0.9747634069400631,0.8947876447876448,0.9330649219929543,16.94258154599811
0.9703779366700716,0.916988416988417,0.9429280397022333,17.210112156000832
0.9733606557377049,0.916988416988417,0.9443339960238568,17.024770803998763
0.9680741503604532,0.9073359073359073,0.9367214748380667,17.184283521999532
0.9702258726899384,0.9121621621621622,0.9402985074626866,17.03655737099689
0.9670781893004116,0.9073359073359073,0.9362549800796813,17.001482133002355
0.9691991786447639,0.9111969111969112,0.9393034825870645,17.042829327001527
0.967479674796748,0.918918918918919,0.9425742574257426,16.733511520003958
0.9684317718940937,0.917953667953668,0.9425173439048563,16.84088047500154
