precision,recall,f1,time
0.9674711437565582,0.88996138996139,0.9270990447461035,11.465552937000211
0.96875,0.8976833976833977,0.9318637274549099,11.3194090220004
0.966839378238342,0.9005791505791506,0.9325337331334332,11.292500147000283
0.96794208893485,0.9034749034749034,0.9345981028457314,11.30258874899937
0.966839378238342,0.9005791505791506,0.9325337331334332,11.404895224999564
0.9686520376175548,0.8947876447876448,0.9302558956347217,11.38179163299992
0.9727463312368972,0.8957528957528957,0.9326633165829145,11.326331449999998
0.9678756476683937,0.9015444015444015,0.9335332333833083,11.451612703000137
0.9680741503604532,0.9073359073359073,0.9367214748380667,11.3045253829996
0.9716386554621849,0.8928571428571429,0.9305835010060363,11.264434527999583
