precision,recall,f1,time
0.977366255144033,0.916988416988417,0.9462151394422311,16.761450670997874
0.9713408393039918,0.916023166023166,0.9428713363139593,16.675503794003816
0.9691991786447639,0.9111969111969112,0.9393034825870645,17.009897486997943
0.9684959349593496,0.9198841698841699,0.9435643564356436,16.919132100998468
0.9685279187817258,0.9208494208494209,0.9440870856011875,16.938685895000162
0.9684638860630722,0.918918918918919,0.9430411094601288,16.799814734000392
0.9680082559339526,0.9054054054054054,0.9356608478802992,16.763384927000516
0.9675785207700102,0.9218146718146718,0.944142362827484,16.55025379899962
0.9682051282051282,0.9111969111969112,0.938836399801094,16.739789515995653
0.9695121951219512,0.9208494208494209,0.9445544554455445,16.899119040002915
