precision,recall,f1,time
0.9682539682539683,0.8243243243243243,0.8905109489051095,13.33008088400004
0.976027397260274,0.8252895752895753,0.8943514644351465,13.001811327999917
0.9712313003452244,0.8146718146718147,0.8860892388451443,12.940796479000255
0.9715261958997722,0.8233590733590733,0.8913270637408568,13.001371718999962
0.9660249150622876,0.8233590733590733,0.8890046899426784,13.028799684999967
0.9705882352941176,0.8281853281853282,0.8937499999999999,13.101218222000057
0.9693877551020408,0.8252895752895753,0.8915537017726799,12.974855391999881
0.968,0.8175675675675675,0.8864468864468864,13.073065854999982
0.9728506787330317,0.8301158301158301,0.8958333333333333,13.042792665000093
0.9653243847874721,0.833011583011583,0.8943005181347151,13.08165779300009
