precision,recall,f1,time
0.967479674796748,0.918918918918919,0.9425742574257426,7.291914524999811
0.9675126903553299,0.9198841698841699,0.9430974764967838,7.32297479799945
0.9685279187817258,0.9208494208494209,0.9440870856011875,7.224295149000682
0.9685598377281948,0.9218146718146718,0.9446092977250247,7.106901831000869
0.9664634146341463,0.917953667953668,0.9415841584158415,7.393168184999922
0.9674465920651069,0.917953667953668,0.9420505200594353,7.300209760999678
0.9675456389452333,0.9208494208494209,0.943620178041543,7.225115877999997
0.9684317718940937,0.917953667953668,0.9425173439048563,7.378563248999853
0.9675785207700102,0.9218146718146718,0.944142362827484,7.3381589019991225
0.9684317718940937,0.917953667953668,0.9425173439048563,7.146849048000149
