precision,recall,f1,time
0.030525758177724804,0.88996138996139,0.059026888604353386,0.3224200170000131
0.96875,0.8976833976833977,0.9318637274549099,0.3234552530000201
0.966839378238342,0.9005791505791506,0.9325337331334332,0.3266849879998972
0.96794208893485,0.9034749034749034,0.9345981028457314,0.3337908960002096
0.966839378238342,0.9005791505791506,0.9325337331334332,0.3223281660000339
0.9686520376175548,0.8947876447876448,0.9302558956347217,0.3222837470000286
0.03073254735726586,0.8957528957528957,0.059426229508196725,0.3314391330000035
0.9678756476683937,0.9015444015444015,0.9335332333833083,0.3335861929999737
0.9680741503604532,0.9073359073359073,0.9367214748380667,0.32302953500015974
0.9716088328075709,0.8918918918918919,0.930045294413689,0.3259228209999492
