precision,recall,f1,time
0.9694811800610377,0.9198841698841699,0.9440316988608222,16.800215047000165
0.9685279187817258,0.9208494208494209,0.9440870856011875,16.767307973001152
0.9701952723535457,0.9111969111969112,0.9397710303633648,16.639470347003225
0.9685598377281948,0.9218146718146718,0.9446092977250247,16.739891508002984
0.9744114636642784,0.918918918918919,0.945851962245405,16.57427975099563
0.967479674796748,0.918918918918919,0.9425742574257426,16.887679332994594
0.9685598377281948,0.9218146718146718,0.9446092977250247,17.785106711999106
0.9685598377281948,0.9218146718146718,0.9446092977250247,17.169212233999133
0.9715157680569685,0.9218146718146718,0.9460128776622091,16.741076611999233
0.9685279187817258,0.9208494208494209,0.9440870856011875,16.848028603995772
