precision,recall,f1,time
0.9759562841530055,0.861969111969112,0.9154279856483855,17.575837408000098
0.9737130339539978,0.8581081081081081,0.9122626988199077,17.504896316999748
0.9750283768444948,0.8291505791505791,0.8961919666145017,17.425739958000122
0.9751887810140237,0.8725868725868726,0.9210392256749872,17.319122003999837
0.9761904761904762,0.8706563706563707,0.9204081632653062,17.42307732100062
0.9697624190064795,0.8667953667953668,0.9153924566768605,17.419429209000555
0.9741379310344828,0.8725868725868726,0.9205702647657842,17.473399102000258
0.9778761061946902,0.8532818532818532,0.9113402061855669,17.484568348000266
0.9725274725274725,0.8542471042471043,0.909558067831449,17.292768583000452
0.9726477024070022,0.8581081081081081,0.9117948717948718,17.56778703200007
