precision,recall,f1,time
0.031491108977118445,0.917953667953668,0.060893228749799896,13.908019064000655
0.9695121951219512,0.9208494208494209,0.9445544554455445,13.62253771900032
0.9663265306122449,0.9140926640926641,0.9394841269841271,14.241610459000185
0.9683995922528033,0.916988416988417,0.9419930589985127,14.348289944000499
0.9674465920651069,0.917953667953668,0.9420505200594353,13.905858651000017
0.9693564862104188,0.916023166023166,0.9419354838709677,14.09109839499979
0.03143737370391228,0.916023166023166,0.06078852128238798,14.184778030000416
0.9674134419551935,0.916988416988417,0.9415262636273539,14.12597482199999
0.9675456389452333,0.9208494208494209,0.943620178041543,13.957083933999456
0.9722507708119219,0.9131274131274131,0.9417620706819313,14.164604932000657
