precision,recall,f1,time
0.010426160994153347,0.9054054054054054,0.020614931539966155,61.00866773100006
0.030295116218333768,0.8957528957528957,0.05860805860805861,61.84147496800051
0.010373674166777615,0.9025096525096525,0.020511583011583012,58.88908665100007
0.015693430656934307,0.9131274131274131,0.03085654641529128,64.1934751280005
0.010513694447836754,0.9140926640926641,0.020788286557859265,59.813499173999844
0.03061623736550375,0.9063706563706564,0.05923169116255598,59.57088614499935
0.01552851585133681,0.9054054054054054,0.030533357204472582,64.51783647999946
0.030605586008874967,0.9054054054054054,0.05920969574548668,61.37351448699974
0.015587470390432175,0.9083011583011583,0.030648969953586843,61.23436235099962
0.966804979253112,0.8996138996138996,0.932,62.65896508300011
