precision,recall,f1,time
0.9711934156378601,0.9111969111969112,0.9402390438247011,17.13809064400084
0.9759162303664921,0.8996138996138996,0.9362129583124058,17.560212140000658
0.9734888653234358,0.8861003861003861,0.9277412834765033,17.292374488997666
0.9691991786447639,0.9111969111969112,0.9393034825870645,17.219325193998884
0.9732510288065843,0.9131274131274131,0.9422310756972111,18.062715726002352
0.9709241952232607,0.9025096525096525,0.9354677338669335,17.412128203000975
0.9708636836628513,0.9005791505791506,0.9344016024036055,16.88371617100347
0.9691675231243576,0.9102316602316602,0.9387755102040817,17.308505550998234
0.9757894736842105,0.8947876447876448,0.9335347432024169,17.18105022599957
0.9703476482617587,0.916023166023166,0.94240317775571,17.42902005400356
